Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
59,'818,Egypt,210011,Number of people undernourished (million) (3-year average),6132,Value,20202022,2020-2022,million No,8.3,E,
59,'818,Egypt,210011,Number of people undernourished (million) (3-year average),6132,Value,20212023,2021-2023,million No,9.4,E,
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20142016,2014-2016,%,8.4,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20152017,2015-2017,%,8.7,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20162018,2016-2018,%,8.6,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20172019,2017-2019,%,7.4,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20182020,2018-2020,%,6.7,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20192021,2019-2021,%,7.1,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20202022,2020-2022,%,8.8,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20212023,2021-2023,%,10.4,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2014-2016,%,6.9,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2015-2017,%,7.2,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2016-2018,%,7.1,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2017-2019,%,6.2,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,5.7,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,6,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,7.5,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,9,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2014-2016,%,10,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2015-2017,%,10.2,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2016-2018,%,10,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2017-2019,%,8.6,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2018-2020,%,7.8,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2019-2021,%,8.2,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2020-2022,%,10.2,A,FAO data
59,'818,Egypt,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,11.8,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20142016,2014-2016,%,7,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20152017,2015-2017,%,7.7,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20162018,2016-2018,%,7.3,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20172019,2017-2019,%,6.9,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20182020,2018-2020,%,6.5,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20192021,2019-2021,%,6.5,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20202022,2020-2022,%,7.9,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,9,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2014-2016,%,5.6,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2015-2017,%,6.3,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2016-2018,%,6,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2017-2019,%,5.8,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,5.4,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,5.5,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,6.7,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,7.7,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2014-2016,%,8.4,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2015-2017,%,9,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2016-2018,%,8.7,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2017-2019,%,8.1,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2018-2020,%,7.5,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2019-2021,%,7.6,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2020-2022,%,9.1,A,FAO data
59,'818,Egypt,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,10.2,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20142016,2014-2016,%,9.9,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20152017,2015-2017,%,9.7,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20162018,2016-2018,%,9.8,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20172019,2017-2019,%,7.9,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20182020,2018-2020,%,7,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20192021,2019-2021,%,7.7,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20202022,2020-2022,%,9.8,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),6121,Value,20212023,2021-2023,%,11.7,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2014-2016,%,8.2,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2015-2017,%,8.1,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2016-2018,%,8.2,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2017-2019,%,6.7,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,6,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,6.5,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,8.3,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,10.2,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2014-2016,%,11.5,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2015-2017,%,11.3,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2016-2018,%,11.4,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2017-2019,%,9.1,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2018-2020,%,8.1,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2019-2021,%,8.9,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2020-2022,%,11.2,A,FAO data
59,'818,Egypt,210401F,Prevalence of severe food insecurity in the female adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2021-2023,%,13.3,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20142016,2014-2016,%,27.8,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20152017,2015-2017,%,29.9,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20162018,2016-2018,%,33.1,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20172019,2017-2019,%,31.2,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20182020,2018-2020,%,27.8,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20192021,2019-2021,%,27.3,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20202022,2020-2022,%,28.5,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),6121,Value,20212023,2021-2023,%,29.8,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2014-2016,%,24.9,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2015-2017,%,27,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2016-2018,%,30.1,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2017-2019,%,28.6,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2018-2020,%,25.4,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2019-2021,%,24.9,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2020-2022,%,25.9,A,FAO data
59,'818,Egypt,210091,Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2021-2023,%,27,A,FAO data
